# time[s] time[yr] onset(1)/arrest(-1) log10(max|v|[m/s]) mean_slip[m] mean_mu, |v| threshold 1.000e-03 m/s
      3.88882864e+02      0.0000123230  1   -2.9983792  1.50561319e+00   0.567403
      6.96373010e+02      0.0000220667 -1   -3.3003968  1.51661860e+00   0.567195
      7.47965408e+09    237.0159351952  1   -3.0079416  7.72323669e+00   0.586530
      7.47965486e+09    237.0159601556 -1   -3.2963041  9.07077327e+00   0.564133
      1.49974930e+10    475.2418740222  1   -3.0096478  1.52417194e+01   0.586526
      1.49974937e+10    475.2418988326 -1   -3.2927051  1.65887419e+01   0.564138
      2.25152668e+10    713.4657513167  1   -3.0055323  2.27598431e+01   0.586526
      2.25152676e+10    713.4657760915 -1   -3.2925347  2.41068366e+01   0.564138
      3.00330406e+10    951.6896280003  1   -3.0053873  3.02779447e+01   0.586525
      3.00330414e+10    951.6896527738 -1   -3.2925330  3.16249362e+01   0.564138
      3.75508145e+10   1189.9135072149  1   -3.0039927  3.77960544e+01   0.586525
      3.75508153e+10   1189.9135319848 -1   -3.2927082  3.91430443e+01   0.564138
      4.50685881e+10   1428.1373784567  1   -3.0064473  4.53141397e+01   0.586526
      4.50685889e+10   1428.1374032728 -1   -3.2933169  4.66611665e+01   0.564138
      5.25863620e+10   1666.3612573324  1   -3.0052045  5.28322498e+01   0.586525
      5.25863628e+10   1666.3612821477 -1   -3.2935289  5.41792740e+01   0.564138
      6.01041360e+10   1904.5851389393  1   -3.0048480  6.03503525e+01   0.586525
      6.01041368e+10   1904.5851637085 -1   -3.2925334  6.16973403e+01   0.564138
      6.76219098e+10   2142.8090164388  1   -3.0038914  6.78684593e+01   0.586525
      6.76219106e+10   2142.8090412080 -1   -3.2927110  6.92154487e+01   0.564138
      7.51396836e+10   2381.0328922359  1   -3.0039615  7.53865623e+01   0.586525
      7.51396844e+10   2381.0329170056 -1   -3.2927100  7.67335522e+01   0.564138
      8.26574573e+10   2619.2567652917  1   -3.0058521  8.29046519e+01   0.586526
      8.26574581e+10   2619.2567901121 -1   -3.2935264  8.42516813e+01   0.564138
      9.01752313e+10   2857.4806488593  1   -3.0033085  9.04227716e+01   0.586525
      9.01752321e+10   2857.4806736236 -1   -3.2927074  9.17697555e+01   0.564138
