# time[s] time[yr] onset(1)/arrest(-1) log10(max|v|[m/s]) mean_slip[m] mean_mu, |v| threshold 1.000e-03 m/s
      3.84587469e+02      0.0000121868  1   -2.9911792  1.50046393e+00   0.567240
      6.85256487e+02      0.0000217145 -1   -3.2913140  1.51130929e+00   0.567033
      7.44864651e+09    236.0333645938  1   -3.0055342  7.68440440e+00   0.586643
      7.44864730e+09    236.0333898427 -1   -3.3009488  9.03351725e+00   0.563994
      1.49312257e+10    473.1419917831  1   -3.0082578  1.51666860e+01   0.586655
      1.49312265e+10    473.1420170505 -1   -3.3007026  1.65162442e+01   0.563998
      2.24135300e+10    710.2419071045  1   -3.0062879  2.26493420e+01   0.586655
      2.24135308e+10    710.2419323548 -1   -3.3006794  2.39988755e+01   0.563998
      2.98958352e+10    947.3418511613  1   -3.0073445  3.01319655e+01   0.586655
      2.98958360e+10    947.3418764202 -1   -3.3006799  3.14815068e+01   0.563998
      3.73781404e+10   1184.4417952556  1   -3.0062648  3.76146047e+01   0.586655
      3.73781412e+10   1184.4418205057 -1   -3.3006793  3.89641380e+01   0.563998
      4.48604456e+10   1421.5417392629  1   -3.0086999  4.50972182e+01   0.586655
      4.48604464e+10   1421.5417645330 -1   -3.3006849  4.64467715e+01   0.563998
      5.23427508e+10   1658.6416842319  1   -3.0079136  5.25798583e+01   0.586655
      5.23427516e+10   1658.6417094955 -1   -3.3006806  5.39294040e+01   0.563998
      5.98250560e+10   1895.7416284990  1   -3.0078338  6.00624907e+01   0.586655
      5.98250568e+10   1895.7416537619 -1   -3.3006805  6.14120358e+01   0.563998
      6.73073612e+10   2132.8415724736  1   -3.0077967  6.75451226e+01   0.586655
      6.73073620e+10   2132.8415977362 -1   -3.3006803  6.88946674e+01   0.563998
      7.47896664e+10   2369.9415167848  1   -3.0065018  7.50277638e+01   0.586655
      7.47896672e+10   2369.9415420368 -1   -3.3006792  7.63772987e+01   0.563998
      8.22719716e+10   2607.0414608256  1   -3.0085520  8.25103800e+01   0.586655
      8.22719724e+10   2607.0414860946 -1   -3.3006847  8.38599321e+01   0.563998
      8.97542768e+10   2844.1414057463  1   -3.0081335  8.99930172e+01   0.586655
      8.97542776e+10   2844.1414310117 -1   -3.3006812  9.13425648e+01   0.563998
