# time[s] time[yr] onset(1)/arrest(-1) log10(max|v|[m/s]) mean_slip[m] mean_mu, |v| threshold 1.000e-03 m/s
      3.90674993e+02      0.0000123797  1   -3.0001417  1.50553560e+00   0.567409
      6.98554799e+02      0.0000221359 -1   -3.3012650  1.51650867e+00   0.567202
      7.47190919e+09    236.7705145109  1   -3.0038925  7.73482066e+00   0.586232
      7.47190997e+09    236.7705393573 -1   -3.2988625  9.06416183e+00   0.564116
      1.49776371e+10    474.6126798389  1   -3.0084007  1.52348966e+01   0.586326
      1.49776379e+10    474.6127049017 -1   -3.3004184  1.65695343e+01   0.564131
      2.24823376e+10    712.4222877146  1   -2.9982269  2.27400667e+01   0.586320
      2.24823384e+10    712.4223125878 -1   -3.2978582  2.40743249e+01   0.564131
      2.99870478e+10    950.2322041203  1   -3.0001630  3.02449281e+01   0.586320
      2.99870486e+10    950.2322290088 -1   -3.2978650  3.15791955e+01   0.564131
      3.74917590e+10   1188.0421524645  1   -3.0001552  3.77497993e+01   0.586320
      3.74917598e+10   1188.0421773528 -1   -3.2978623  3.90840666e+01   0.564131
      4.49964703e+10   1425.8521010219  1   -3.0001566  4.52546705e+01   0.586320
      4.49964710e+10   1425.8521259102 -1   -3.2978627  4.65889378e+01   0.564131
      5.25011815e+10   1663.6620495583  1   -3.0001563  5.27595417e+01   0.586320
      5.25011823e+10   1663.6620744466 -1   -3.2978627  5.40938090e+01   0.564131
      6.00058927e+10   1901.4719980934  1   -3.0001564  6.02644129e+01   0.586320
      6.00058935e+10   1901.4720229817 -1   -3.2978627  6.15986803e+01   0.564131
      6.75106040e+10   2139.2819466287  1   -3.0001563  6.77692841e+01   0.586320
      6.75106047e+10   2139.2819715170 -1   -3.2978627  6.91035515e+01   0.564131
      7.50153152e+10   2377.0918951638  1   -3.0001564  7.52741553e+01   0.586320
      7.50153160e+10   2377.0919200522 -1   -3.2978627  7.66084227e+01   0.564131
      8.25200264e+10   2614.9018436986  1   -3.0001564  8.27790265e+01   0.586320
      8.25200272e+10   2614.9018685870 -1   -3.2978627  8.41132939e+01   0.564131
      9.00247377e+10   2852.7117922337  1   -3.0001564  9.02838977e+01   0.586320
      9.00247384e+10   2852.7118171221 -1   -3.2978627  9.16181651e+01   0.564131
