# time[s] time[yr] onset(1)/arrest(-1) log10(max|v|[m/s]) mean_slip[m] mean_mu, |v| threshold 1.000e-03 m/s
      3.95375024e+02      0.0000125287  1   -3.0063926  1.50483825e+00   0.567379
      6.97652784e+02      0.0000221073 -1   -3.3005239  1.51555061e+00   0.567176
      7.46414555e+09    236.5244995768  1   -3.0063787  7.71687426e+00   0.586387
      7.46414634e+09    236.5245245967 -1   -3.2981862  9.05472363e+00   0.564107
      1.49602982e+10    474.0632439991  1   -3.0006087  1.52100826e+01   0.586441
      1.49602990e+10    474.0632694571 -1   -3.3082067  1.65508750e+01   0.564115
      2.24555512e+10    711.5734771544  1   -3.0095020  2.27055161e+01   0.586441
      2.24555520e+10    711.5735023814 -1   -3.3011936  2.40460879e+01   0.564119
      2.99508051e+10    949.0837415752  1   -3.0042170  3.02010158e+01   0.586440
      2.99508059e+10    949.0837667450 -1   -3.3011939  3.15415345e+01   0.564119
      3.74460591e+10   1186.5940090461  1   -3.0042882  3.76964620e+01   0.586440
      3.74460599e+10   1186.5940342165 -1   -3.3011939  3.90369812e+01   0.564119
      4.49413131e+10   1424.1042767581  1   -3.0042867  4.51919087e+01   0.586440
      4.49413139e+10   1424.1043019285 -1   -3.3011939  4.65324280e+01   0.564119
      5.24365671e+10   1661.6145444790  1   -3.0042863  5.26873555e+01   0.586440
      5.24365679e+10   1661.6145696493 -1   -3.3011939  5.40278747e+01   0.564119
      5.99318212e+10   1899.1248121977  1   -3.0042874  6.01828022e+01   0.586440
      5.99318220e+10   1899.1248373680 -1   -3.3011939  6.15233215e+01   0.564119
      6.74270752e+10   2136.6350799195  1   -3.0042858  6.76782490e+01   0.586440
      6.74270760e+10   2136.6351050898 -1   -3.3011939  6.90187682e+01   0.564119
      7.49223292e+10   2374.1453476387  1   -3.0042870  7.51736958e+01   0.586440
      7.49223300e+10   2374.1453728091 -1   -3.3011939  7.65142150e+01   0.564119
      8.24175832e+10   2611.6556153586  1   -3.0042868  8.26691425e+01   0.586440
      8.24175840e+10   2611.6556405289 -1   -3.3011939  8.40096617e+01   0.564119
      8.99128373e+10   2849.1658830794  1   -3.0042864  9.01645893e+01   0.586440
      8.99128381e+10   2849.1659082497 -1   -3.3011939  9.15051085e+01   0.564119
