# time[s] time[yr] onset(1)/arrest(-1) log10(max|v|[m/s]) mean_slip[m] mean_mu, |v| threshold 1.000e-03 m/s
      3.95484061e+02      0.0000125321  1   -3.0069124  1.50578896e+00   0.567406
      6.98369085e+02      0.0000221300 -1   -3.3011344  1.51652458e+00   0.567203
      7.47205788e+09    236.7752261892  1   -2.9999614  7.73484917e+00   0.586234
      7.47205867e+09    236.7752512253 -1   -3.3038124  9.06450293e+00   0.564113
      1.49779232e+10    474.6217442258  1   -2.9968373  1.52352004e+01   0.586325
      1.49779239e+10    474.6217690735 -1   -3.2974929  1.65697476e+01   0.564133
      2.24827615e+10    712.4357199595  1   -3.0004151  2.27404031e+01   0.586322
      2.24827623e+10    712.4357446512 -1   -3.2933550  2.40746244e+01   0.564135
      2.99876087e+10    950.2499792478  1   -3.0049788  3.02453891e+01   0.586322
      2.99876095e+10    950.2500039364 -1   -3.2925937  3.15796076e+01   0.564135
      3.74924571e+10   1188.0642737602  1   -3.0076663  3.77503793e+01   0.586322
      3.74924579e+10   1188.0642988441 -1   -3.3010215  3.90849048e+01   0.564130
      4.49973050e+10   1425.8785524351  1   -3.0010273  4.52554371e+01   0.586321
      4.49973058e+10   1425.8785771816 -1   -3.2946024  4.65896960e+01   0.564134
      5.25021552e+10   1663.6929041941  1   -3.0000710  5.27604610e+01   0.586321
      5.25021560e+10   1663.6929290543 -1   -3.2973365  5.40948020e+01   0.564132
      6.00070069e+10   1901.5073027419  1   -3.0032166  6.02654470e+01   0.586322
      6.00070076e+10   1901.5073273927 -1   -3.2919320  6.15996330e+01   0.564136
      6.75118547e+10   2139.3215791777  1   -3.0041279  6.77704517e+01   0.586322
      6.75118555e+10   2139.3216040975 -1   -3.2979661  6.91048485e+01   0.564132
      7.50167020e+10   2377.1358402445  1   -3.0045476  7.52754583e+01   0.586322
      7.50167028e+10   2377.1358654209 -1   -3.3036253  7.66100499e+01   0.564128
      8.25215496e+10   2614.9501094412  1   -3.0010677  8.27804939e+01   0.586321
      8.25215504e+10   2614.9501343074 -1   -3.2972979  8.41148438e+01   0.564132
      9.00263971e+10   2852.7643768191  1   -3.0041495  9.02854789e+01   0.586322
      9.00263979e+10   2852.7644017724 -1   -3.2987142  9.16199014e+01   0.564131
