# time[s] time[yr] onset(1)/arrest(-1) log10(max|v|[m/s]) mean_slip[m] mean_mu, |v| threshold 1.000e-03 m/s
      3.90543327e+02      0.0000123756  1   -2.9999682  1.50555880e+00   0.567411
      6.88299908e+02      0.0000218109 -1   -3.2940908  1.51625887e+00   0.567208
      7.47205610e+09    236.7751697373  1   -3.0026494  7.73485528e+00   0.586234
      7.47205687e+09    236.7751942319 -1   -3.2910827  9.06408290e+00   0.564121
      1.49779284e+10    474.6219098819  1   -3.0068834  1.52351575e+01   0.586327
      1.49779292e+10    474.6219350569 -1   -3.3031565  1.65699601e+01   0.564129
      2.24827737e+10    712.4361085282  1   -2.9993083  2.27404527e+01   0.586321
      2.24827745e+10    712.4361334995 -1   -3.2999644  2.40748764e+01   0.564131
      2.99876287e+10    950.2506117644  1   -2.9977688  3.02454882e+01   0.586321
      2.99876295e+10    950.2506371380 -1   -3.3091479  3.15802069e+01   0.564125
      3.74924895e+10   1188.0653002015  1   -3.0027115  3.77504758e+01   0.586321
      3.74924903e+10   1188.0653249637 -1   -3.2945536  3.90847346e+01   0.564134
      4.49973497e+10   1425.8799687009  1   -3.0042021  4.52554861e+01   0.586322
      4.49973505e+10   1425.8799937705 -1   -3.3011967  4.65899820e+01   0.564130
      5.25022063e+10   1663.6945237061  1   -3.0050495  5.27604928e+01   0.586322
      5.25022071e+10   1663.6945487380 -1   -3.3002047  5.40949651e+01   0.564130
      6.00070619e+10   1901.5090474140  1   -2.9984534  6.02655581e+01   0.586321
      6.00070627e+10   1901.5090724387 -1   -3.3011944  6.16000168e+01   0.564130
      6.75119173e+10   2139.3235638745  1   -3.0050483  6.77705315e+01   0.586322
      6.75119181e+10   2139.3235888871 -1   -3.2998921  6.91049901e+01   0.564131
      7.50167732e+10   2377.1380978421  1   -3.0075665  7.52755269e+01   0.586322
      7.50167740e+10   2377.1381225611 -1   -3.2927064  7.66097633e+01   0.564135
      8.25216295e+10   2614.9526410900  1   -3.0076506  8.27805490e+01   0.586322
      8.25216303e+10   2614.9526662836 -1   -3.3034729  8.41151477e+01   0.564128
      9.00264862e+10   2852.7672002115  1   -3.0045900  9.02855858e+01   0.586322
      9.00264870e+10   2852.7672248809 -1   -3.2921134  9.16197787e+01   0.564136
