# time[s] time[yr] onset(1)/arrest(-1) log10(max|v|[m/s]) mean_slip[m] mean_mu, |v| threshold 1.000e-03 m/s
      3.83548125e+02      0.0000121539  1   -2.9908315  1.50530746e+00   0.567401
      6.85205148e+02      0.0000217128 -1   -3.2922855  1.51626877e+00   0.567194
      7.47918008e+09    237.0009151575  1   -3.0083033  7.72274247e+00   0.586530
      7.47918086e+09    237.0009400234 -1   -3.2940668  9.07019035e+00   0.564129
      1.49965394e+10    475.2116586889  1   -3.0085678  1.52407619e+01   0.586526
      1.49965402e+10    475.2116837288 -1   -3.2980336  1.65879335e+01   0.564129
      2.25138288e+10    713.4201838163  1   -3.0075461  2.27583768e+01   0.586526
      2.25138296e+10    713.4202089000 -1   -3.2993353  2.41056037e+01   0.564128
      3.00311194e+10    951.6287502358  1   -3.0079820  3.02760110e+01   0.586526
      3.00311202e+10    951.6287752039 -1   -3.2966163  3.16231346e+01   0.564130
      3.75484141e+10   1189.8374431688  1   -3.0041526  3.77936529e+01   0.586526
      3.75484149e+10   1189.8374681283 -1   -3.2970147  3.91407704e+01   0.564130
      4.50657045e+10   1428.0460002460  1   -3.0053683  4.53112661e+01   0.586526
      4.50657052e+10   1428.0460253593 -1   -3.3002929  4.66585119e+01   0.564128
      5.25829939e+10   1666.2545278372  1   -3.0065906  5.28288966e+01   0.586526
      5.25829947e+10   1666.2545529852 -1   -3.3009599  5.41761490e+01   0.564127
      6.01002857e+10   1904.4631295612  1   -3.0054849  6.03465058e+01   0.586526
      6.01002864e+10   1904.4631545168 -1   -3.2966791  6.16936130e+01   0.564130
      6.76175788e+10   2142.6717757922  1   -3.0059914  6.78641156e+01   0.586526
      6.76175796e+10   2142.6718007658 -1   -3.2971096  6.92112528e+01   0.564130
      7.51348704e+10   2380.8803726600  1   -3.0069952  7.53817430e+01   0.586526
      7.51348712e+10   2380.8803974947 -1   -3.2937435  7.67287701e+01   0.564132
      8.26521663e+10   2619.0891047731  1   -3.0055932  8.28993822e+01   0.586526
      8.26521671e+10   2619.0891296890 -1   -3.2958599  8.42464683e+01   0.564130
      9.01694560e+10   2857.2976408750  1   -3.0089301  9.04169773e+01   0.586526
      9.01694568e+10   2857.2976659513 -1   -3.2987926  9.17641837e+01   0.564128
