# time[s] time[yr] onset(1)/arrest(-1) log10(max|v|[m/s]) mean_slip[m] mean_mu, |v| threshold 1.000e-03 m/s
      3.91226117e+02      0.0000123972  1   -3.0009264  1.50558278e+00   0.567410
      6.89684130e+02      0.0000218548 -1   -3.2950620  1.51628759e+00   0.567207
      7.47206547e+09    236.7754668165  1   -3.0060868  7.73491787e+00   0.586233
      7.47206625e+09    236.7754914254 -1   -3.2931581  9.06415057e+00   0.564120
      1.49779472e+10    474.6225052295  1   -3.0005554  1.52352434e+01   0.586325
      1.49779480e+10    474.6225302662 -1   -3.3011930  1.65698995e+01   0.564131
      2.24828014e+10    712.4369852727  1   -3.0088503  2.27404356e+01   0.586322
      2.24828022e+10    712.4370104029 -1   -3.3018679  2.40749563e+01   0.564129
      2.99876642e+10    950.2517368147  1   -2.9979465  3.02455416e+01   0.586320
      2.99876650e+10    950.2517621497 -1   -3.3081686  3.15801956e+01   0.564125
      3.74925294e+10   1188.0665645962  1   -3.0018701  3.77505404e+01   0.586321
      3.74925302e+10   1188.0665896468 -1   -3.3011904  3.90849880e+01   0.564130
      4.49973922e+10   1425.8813163148  1   -3.0067818  4.52555297e+01   0.586322
      4.49973930e+10   1425.8813415730 -1   -3.3049472  4.65901412e+01   0.564127
      5.25022563e+10   1663.6961088206  1   -3.0097007  5.27605397e+01   0.586322
      5.25022571e+10   1663.6961342030 -1   -3.3073115  5.40952471e+01   0.564126
      6.00071221e+10   1901.5109535917  1   -3.0023516  6.02656184e+01   0.586321
      6.00071229e+10   1901.5109786171 -1   -3.3005439  6.16000439e+01   0.564130
      6.75119857e+10   2139.3257328393  1   -3.0065882  6.77706085e+01   0.586322
      6.75119865e+10   2139.3257578622 -1   -3.2997415  6.91050443e+01   0.564131
      7.50168487e+10   2377.1404876606  1   -3.0088529  7.52756195e+01   0.586322
      7.50168494e+10   2377.1405126646 -1   -3.2989156  7.66100416e+01   0.564131
      8.25217128e+10   2614.9552829720  1   -2.9979483  8.27807294e+01   0.586320
      8.25217136e+10   2614.9553079216 -1   -3.2996146  8.41150910e+01   0.564131
      9.00265765e+10   2852.7700615256  1   -2.9994439  9.02857413e+01   0.586321
      9.00265773e+10   2852.7700864543 -1   -3.2988875  9.16200938e+01   0.564131
